"activity","time","p","p_peak","p_smooth"
"Using cardiovascular equipment",1135,0.00101270361512172,0.759841561600737,0.821965574423149
"Using cardiovascular equipment",1140,0.00120963743219535,0.907602956803451,0.812921612865849
"Using cardiovascular equipment",1145,0.00102800230488985,0.771320320193359,0.817618252473258
"Using cardiovascular equipment",1150,0.0010314824138202,0.773931480422963,0.779819697121764
"Using cardiovascular equipment",1155,0.00105850566110535,0.79420729074897,0.778984222010332
"Using cardiovascular equipment",1160,0.00102466178480599,0.768813894859064,0.77562962139797
"Using cardiovascular equipment",1165,0.00101806955380131,0.763867678585877,0.766467493862937
"Using cardiovascular equipment",1170,0.00102187228852151,0.766720908143869,0.73376977340972
"Using cardiovascular equipment",1175,0.000893924925771384,0.670720733499415,0.699720033001718
"Using cardiovascular equipment",1180,0.000881926848738573,0.66171845736187,0.651999882652374
"Using cardiovascular equipment",1185,0.00083107052977937,0.623560457095838,0.600840534464708
"Using cardiovascular equipment",1190,0.000689372057877023,0.517242688936418,0.535934154396521
"Using cardiovascular equipment",1195,0.000622408566001929,0.466999317157308,0.518127970305474
"Using cardiovascular equipment",1200,0.000759875212577173,0.570141904822698,0.517991842067802
"Using cardiovascular equipment",1205,0.000688827769835761,0.516834304223401,0.521410199851808
"Using cardiovascular equipment",1210,0.000636076349368567,0.477254390509325,0.478323784351432
"Using cardiovascular equipment",1215,0.000587600737430227,0.440882658321569,0.44746619531714
"Using cardiovascular equipment",1220,0.000565448396233973,0.424261537120525,0.425448577196558
"Using cardiovascular equipment",1225,0.000548042254128595,0.41120153614758,0.407836649251779
"Using cardiovascular equipment",1230,0.000517182123865445,0.388046874487232,0.392884420586754
"Using cardiovascular equipment",1235,0.000505664185465226,0.37940485112545,0.394782217188219
"Using cardiovascular equipment",1240,0.000555630305017862,0.416894925951974,0.393465725350445
"Using cardiovascular equipment",1245,0.000511918331606242,0.384097398973912,0.398294499758185
"Using cardiovascular equipment",1250,0.000524971305053512,0.393891174348669,0.390036341720176
"Using cardiovascular equipment",1255,0.000522611316894655,0.392120451837947,0.404647081497714
"Using cardiovascular equipment",1260,0.000570337151028851,0.427929618306526,0.389021354840629
"Using cardiovascular equipment",1265,0.000462494215061762,0.347013994377414,0.361824127956242
"Using cardiovascular equipment",1270,0.000413867344286414,0.310528771184786,0.319895893341123
"Using cardiovascular equipment",1275,0.000402693485890483,0.302144914461168,0.303870010699295
"Using cardiovascular equipment",1280,0.00039841716226392,0.298936346451932,0.288863700718135
"Using cardiovascular equipment",1285,0.000353866897605621,0.265509841241304,0.285153950835831
"Using cardiovascular equipment",1290,0.000387860615565154,0.291015664814258,0.273260977146787
"Using cardiovascular equipment",1295,0.000350864916935029,0.263257425384801,0.268682020819481
"Using cardiovascular equipment",1300,0.000335558637592657,0.251772972259385,0.254970531101916
"Using cardiovascular equipment",1305,0.000333037310652366,0.249881195661563,0.24516641637639
"Using cardiovascular equipment",1310,0.000311664656272692,0.233845081208222,0.232044671278881
"Using cardiovascular equipment",1315,0.000283093336791163,0.212407736966858,0.225013535929359
"Using cardiovascular equipment",1320,0.000304924386011059,0.228787789612996,0.20475831893189
"Using cardiovascular equipment",1325,0.000230677253707352,0.173079430215815,0.189999268694215
"Using cardiovascular equipment",1330,0.000224081520564757,0.168130586253835,0.154619738670798
"Using cardiovascular equipment",1335,0.000163464719548978,0.122649199542744,0.131764693228197
"Using cardiovascular equipment",1340,0.000139294832766597,0.104514293888013,0.115520124242601
"Using cardiovascular equipment",1345,0.000159130083702771,0.119396879297045,0.124594410202063
"Using cardiovascular equipment",1350,0.000199746870961318,0.14987205742113,0.133262007935134
"Using cardiovascular equipment",1355,0.000173950903198743,0.130517087087227,0.132787358191136
"Using cardiovascular equipment",1360,0.000157232268937344,0.11797293006505,0.129140831515151
"Using cardiovascular equipment",1365,0.000185166789004649,0.138932477393177,0.129060247742003
"Using cardiovascular equipment",1370,0.000173628701245684,0.130275335767781,0.128249157486011
"Using cardiovascular equipment",1375,0.000153989247986887,0.115539659297075,0.118868644717124
"Using cardiovascular equipment",1380,0.000147660236298841,0.110790939086516,0.109141821746714
"Using cardiovascular equipment",1385,0.000134737479903308,0.10109486685655,0.103769477880653
"Using cardiovascular equipment",1390,0.000132508748644201,0.0994226276988924,0.101572504216647
"Using cardiovascular equipment",1395,0.000138875971456132,0.104200018094498,0.0975817404326278
"Using cardiovascular equipment",1400,0.000118781018258887,0.0891225755044929,0.0867788812055923
"Using cardiovascular equipment",1405,8.93151600894135e-05,0.067014050017786,0.0769237735157809
"Using cardiovascular equipment",1410,9.94718231866141e-05,0.0746346950250637,0.0691975041538159
"Using cardiovascular equipment",1415,8.78887060598177e-05,0.0659437674185979,0.0688407432874198
"Using cardiovascular equipment",1420,8.78887060598177e-05,0.0659437674185979,0.0661137283839964
"Using cardiovascular equipment",1425,8.85682691139605e-05,0.0664536503147935,0.0660917805436656
"Using cardiovascular equipment",1430,8.78009509604509e-05,0.0658779238976055,0.0656677772241876
"Using cardiovascular equipment",1435,8.61933933150617e-05,0.0646717574601638,0.0646717574601638
"Using cardiovascular equipment",1440,0.000105711585377682,0.0793164504532879,0.0793164504532879
"Working out, unspecified",1440,0.000115397936186653,0.033193534800236,0.033193534800236
"Working out, unspecified",1445,6.82175299777451e-05,0.0196223696032124,0.02462378016379
"Working out, unspecified",1450,7.31996120533347e-05,0.0210554360879217,0.0196795214414435
"Working out, unspecified",1455,6.38315161625111e-05,0.0183607586331964,0.0199503998034446
"Working out, unspecified",1460,7.10426708481589e-05,0.0204350046892157,0.0197435893372092
"Working out, unspecified",1465,7.10426708481589e-05,0.0204350046892157,0.0225942000862141
"Working out, unspecified",1470,9.35621187590421e-05,0.0269125908802108,0.0264676946861574
"Working out, unspecified",1475,0.000111441497187717,0.0320554884890457,0.0305177667431361
"Working out, unspecified",1480,0.000113283121549955,0.0325852208601518,0.0324086434031164
"Working out, unspecified",1485,0.000113283121549955,0.0325852208601518,0.0294037816404589
"Working out, unspecified",1490,8.01021251060432e-05,0.0230409032010732,0.0262223424207661
"Working out, unspecified",1495,8.01021251060432e-05,0.0230409032010732,0.0221055178663127
"Working out, unspecified",1500,7.03464719807971e-05,0.0202347471967916,0.020711307667097
"Working out, unspecified",1505,6.55611326596417e-05,0.0188582726034263,0.0179128114723774
"Working out, unspecified",1510,5.0915054138125e-05,0.0146454146169143,0.0153552911700881
"Working out, unspecified",1515,4.36726724217141e-05,0.0125621862899238,0.0146421908332678
"Working out, unspecified",1520,5.81238132245488e-05,0.0167189715929653,0.0144583543100024
"Working out, unspecified",1525,4.89977209428305e-05,0.0140939050471182,0.0144075023958984
"Working out, unspecified",1530,4.3142309568762e-05,0.0124096305476118,0.0188851383085146
"Working out, unspecified",1535,0.000104823564825647,0.0301518793308138,0.0236015655028925
"Working out, unspecified",1540,9.81879594348705e-05,0.0282431866302518,0.0275582330646488
"Working out, unspecified",1545,8.44085929174196e-05,0.0242796332328808,0.0268047036740995
"Working out, unspecified",1550,9.69645883368198e-05,0.0278912911591658,0.0266874051837375
"Working out, unspecified",1555,9.69645883368198e-05,0.0278912911591658,0.0302184242629305
"Working out, unspecified",1560,0.000121235551856274,0.03487269047046,0.0256334597280747
"Working out, unspecified",1565,4.91454469291142e-05,0.0141363975545984,0.0212901510788487
"Working out, unspecified",1570,5.16658103646628e-05,0.0148613652114879,0.0142219999650175
"Working out, unspecified",1575,4.75178785713796e-05,0.0136682371289661,0.0138242906041769
"Working out, unspecified",1580,4.4997515135831e-05,0.0129432694720766,0.0126089847479066
"Working out, unspecified",1585,3.89907106658975e-05,0.0112154476426771,0.0125326533657787
"Working out, unspecified",1590,4.67217761963081e-05,0.0134392429825826,0.0122431487431375
"Working out, unspecified",1595,4.19781106490518e-05,0.0120747556041528,0.012529584730296
"Working out, unspecified",1600,4.19781106490518e-05,0.0120747556041528,0.0116579317202945
"Working out, unspecified",1605,3.76308228799099e-05,0.010824283952578,0.0112411078364362
"Working out, unspecified",1610,3.76308228799099e-05,0.010824283952578,0.0105583405642369
"Working out, unspecified",1615,3.48571515904491e-05,0.0100264537875548,0.014603542786226
"Working out, unspecified",180,7.98204833681229e-05,0.0229598906185454,0.0178632661178372
"Working out, unspecified",185,7.16282878023324e-05,0.0206034539474115,0.0213889328377895
"Working out, unspecified",190,7.16282878023324e-05,0.0206034539474115,0.0217123448223915
"Working out, unspecified",195,8.31935265633453e-05,0.0239301265723515,0.0230465443176341
"Working out, unspecified",200,8.55433952898762e-05,0.0246060524331393,0.0229251780679038
"Working out, unspecified",205,7.03624917827871e-05,0.0202393551982205,0.0247132490784756
"Working out, unspecified",210,0.000101842312143154,0.029294339604067,0.0260815329089152
"Working out, unspecified",215,9.98139872380272e-05,0.0287109039244583,0.0285609074537551
"Working out, unspecified",220,9.62212658389508e-05,0.0276774788327399,0.0262018091670718
"Working out, unspecified",225,7.72379659790825e-05,0.0222170447440172,0.0269055367206175
"Working out, unspecified",230,0.000107153552711146,0.0308220865850955,0.0276065662610567
"Working out, unspecified",235,0.000103532692235031,0.0297805674540574,0.0607911337414217
"Working out, unspecified",240,0.00042333824938008,0.121770747185112,0.0912660308845856
"Working out, unspecified",245,0.000424993179341991,0.122246778014587,0.122759425156907
"Working out, unspecified",250,0.00043199479105127,0.124260750271022,0.125572723445612
"Working out, unspecified",255,0.000452679699606558,0.130210642051227,0.127353536281803
"Working out, unspecified",260,0.000443566265390336,0.127589216523161,0.129549729383526
"Working out, unspecified",265,0.000454900108571511,0.13084932957619,0.146032095735723
"Working out, unspecified",270,0.000624583451824808,0.179657741107818,0.157223615812698
"Working out, unspecified",275,0.000560288843517076,0.161163776754086,0.172506611556336
"Working out, unspecified",280,0.000614294958639061,0.176698316807104,0.175007216545621
"Working out, unspecified",285,0.00065066364997648,0.187159556075673,0.181722165965349
"Working out, unspecified",290,0.000630322780182562,0.181308625013272,0.18757734071706
"Working out, unspecified",295,0.000675361827813364,0.194263841062234,0.241700109158369
"Working out, unspecified",300,0.00121514005929136,0.349527861399602,0.291936342973256
"Working out, unspecified",305,0.00115426436147991,0.33201732645793,0.35607066196735
"Working out, unspecified",310,0.00134425425778762,0.386666798044516,0.38594406315817
"Working out, unspecified",315,0.00152670635059265,0.439148064972064,0.433733029709689
"Working out, unspecified",320,0.00165268203339044,0.475384226112488,0.457068700320662
"Working out, unspecified",325,0.00158763492612355,0.456673809877436,0.5278565106681
"Working out, unspecified",330,0.00226499173692714,0.651511496014377,0.581442107400677
"Working out, unspecified",335,0.00221155598063504,0.636141016310218,0.638934478687426
"Working out, unspecified",340,0.00218725479483249,0.629150923737683,0.649045158576472
"Working out, unspecified",345,0.00237044163248615,0.681843535681514,0.664643203785028
"Working out, unspecified",350,0.00237423665653589,0.682935151935887,0.68382191531692
"Working out, unspecified",355,0.00238728022835309,0.686687058333358,0.789874070089748
"Working out, unspecified",360,0.00347651845099163,1,0.849323202831668
"Working out, unspecified",365,0.00299426467715409,0.861282550161645,0.905339771600823
"Working out, unspecified",370,0.00297150813301472,0.854736764640825,0.871801275038926
"Working out, unspecified",375,0.00312672684464376,0.899384510314308,0.863268478108594
"Working out, unspecified",380,0.0029052713992535,0.83568415937065,0.842474750368962
"Working out, unspecified",385,0.00275463879855954,0.792355581421929,0.863880064774671
"Working out, unspecified",390,0.00334997475608594,0.963600453531435,0.850058187692014
"Working out, unspecified",395,0.00276111536713791,0.794218528122679,0.850310298687635
"Working out, unspecified",400,0.00275726820414346,0.793111914408791,0.806494384437747
"Working out, unspecified",405,0.00289299425307553,0.832152710781771,0.789216727588273
"Working out, unspecified",410,0.00258091708865662,0.742385557574257,0.763474165130485
"Working out, unspecified",415,0.00248878472406254,0.715884227035426,0.802942533604504
"Working out, unspecified",420,0.00330463178676692,0.950557816203829,0.818704422509793
"Working out, unspecified",425,0.00274530658146177,0.789671224290124,0.839306712593566
"Working out, unspecified",430,0.00270365744888929,0.777691097286744,0.773686132320352
"Working out, unspecified",435,0.00262023831251312,0.753696075384189,0.7551889817921
"Working out, unspecified",440,0.00255238952615505,0.734179772705367,0.729864734542033
"Working out, unspecified",445,0.0024395368104223,0.701718355536543,0.74670347348362
"Working out, unspecified",450,0.00279585887237868,0.804212292208948,0.732060863304385
"Working out, unspecified",455,0.00239967361277869,0.690251942167663,0.729255633906525
"Working out, unspecified",460,0.00241027951513953,0.693302667342965,0.709887008847556
"Working out, unspecified",465,0.00259385272521514,0.746106417032039,0.717210069538769
"Working out, unspecified",470,0.0024760498796109,0.712221124241303,0.718692736773654
"Working out, unspecified",475,0.0024257430751358,0.697750669047619,0.751335184269606
"Working out, unspecified",480,0.00293429893823075,0.844033759519896,0.769112377635774
"Working out, unspecified",485,0.00266145810184388,0.765552704339807,0.801900830070955
"Working out, unspecified",490,0.00276771205474691,0.796116026353161,0.794083733959231
"Working out, unspecified",495,0.00285277010163401,0.820582471184726,0.796553939197109
"Working out, unspecified",500,0.00268722124410553,0.772963320053439,0.798076527299763
"Working out, unspecified",505,0.00278359197164332,0.800683790661123,0.830522294764172
"Working out, unspecified",510,0.00319116502937382,0.917919773577955,0.852143273893025
"Working out, unspecified",515,0.00291271844271542,0.837826257439998,0.866528798306298
"Working out, unspecified",520,0.00293362659479311,0.84384036390094,0.843270611666767
"Working out, unspecified",525,0.00294859248440701,0.848145213659362,0.832033617309608
"Working out, unspecified",530,0.00279552158806636,0.804115274368521,0.814872728754363
"Working out, unspecified",535,0.00275464615769995,0.792357698235206,0.851123460705265
"Working out, unspecified",540,0.0033266714998748,0.956897409512068,0.872146483338087
"Working out, unspecified",545,0.00301478236630223,0.867184342266987,0.900127977850028
"Working out, unspecified",550,0.0030464807035712,0.876302181771028,0.872675874341164
"Working out, unspecified",555,0.00304035826677351,0.874541098985477,0.879012882211266
"Working out, unspecified",560,0.00308087454065568,0.886195365877291,0.868778772753357
"Working out, unspecified",565,0.00293974349249154,0.845599853397303,0.882888248399519
"Working out, unspecified",570,0.00318751382402661,0.916869525923964,0.862999157900275
"Working out, unspecified",575,0.00287344017037349,0.826528094379559,0.859164648668425
"Working out, unspecified",580,0.00289975126620647,0.834096325701752,0.823357084347324
"Working out, unspecified",585,0.00281405684988449,0.809446832960663,0.813734782321907
"Working out, unspecified",590,0.00277308383877636,0.797661188303306,0.798011730300177
"Working out, unspecified",595,0.00273576682482814,0.786927169636563,0.814693596358762
"Working out, unspecified",600,0.0029880412953334,0.859492431136415,0.817269812469127
"Working out, unspecified",605,0.00279995262730064,0.805389836634403,0.822453105392855
"Working out, unspecified",610,0.00278982626528684,0.802477048407747,0.80261121666951
"Working out, unspecified",615,0.00278109921858571,0.799966764966381,0.789601360045497
"Working out, unspecified",620,0.00266426560750622,0.766360266762362,0.766243601821714
"Working out, unspecified",625,0.0025462152329705,0.7324037737364,0.765122940888746
"Working out, unspecified",630,0.0027694112233534,0.796604782167476,0.753887297910797
"Working out, unspecified",635,0.00254708284714144,0.732653337828514,0.744946973744538
"Working out, unspecified",640,0.00245297162720496,0.705582801237624,0.712948783146705
"Working out, unspecified",645,0.00243568432331826,0.700610210373976,0.702416128421108
"Working out, unspecified",650,0.00243723194166705,0.701055373651724,0.696657626355642
"Working out, unspecified",655,0.00239291301116297,0.688307295041227,0.703464254945606
"Working out, unspecified",660,0.00250667443296443,0.721030096143867,0.673522543574795
"Working out, unspecified",665,0.00212495320556237,0.611230239539289,0.642177906295842
"Working out, unspecified",670,0.00206600238164321,0.59427338320437,0.598792595190176
"Working out, unspecified",675,0.00205418492928185,0.590874162826871,0.580615881335525
"Working out, unspecified",680,0.0019353781622801,0.556700097975333,0.562192612127291
"Working out, unspecified",685,0.00187385587565318,0.539003575579668,0.547402938661084
"Working out, unspecified",690,0.00189993521121363,0.546505142428252,0.528869872847374
"Working out, unspecified",695,0.00174208652651568,0.501100900534203,0.523768730455694
"Working out, unspecified",700,0.00182065322871575,0.523700148404629,0.522271094451926
"Working out, unspecified",705,0.00188431553361372,0.542012234416947,0.524028424856296
"Working out, unspecified",710,0.00176041470124152,0.506372891747311,0.507492948914974
"Working out, unspecified",715,0.00164819556709795,0.474093720580663,0.512110223139078
"Working out, unspecified",720,0.00193247165071387,0.555864057089259,0.517268832612557
"Working out, unspecified",725,0.00181421670428955,0.521848720167749,0.544303542261575
"Working out, unspecified",730,0.00193015556783398,0.555197849527716,0.545753219527947
"Working out, unspecified",735,0.00194759114000745,0.560213088888375,0.556178422690687
"Working out, unspecified",740,0.00192294693774136,0.553124329655971,0.554099210799649
"Working out, unspecified",745,0.00190847031232583,0.5489602138546,0.563839472091794
"Working out, unspecified",750,0.00204917773430632,0.589433872764812,0.557030585422953
"Working out, unspecified",755,0.00185193327733655,0.532697669649448,0.545049906650778
"Working out, unspecified",760,0.00178351715990522,0.513018177538075,0.529027586062977
"Working out, unspecified",765,0.00188207205485274,0.541366911001407,0.52148277502079
"Working out, unspecified",770,0.00177324425294433,0.510063236522887,0.512253045412289
"Working out, unspecified",775,0.00168725518406036,0.485328988712571,0.506595440993537
"Working out, unspecified",780,0.00182306575640213,0.524394097745151,0.493303075574467
"Working out, unspecified",785,0.00163461079203418,0.47018614026568,0.481592010513244
"Working out, unspecified",790,0.00156511398276205,0.450195793528901,0.459873151764906
"Working out, unspecified",795,0.00159654771688289,0.459237521500137,0.457273691632609
"Working out, unspecified",800,0.00160749957869653,0.462387759868788,0.458502882155761
"Working out, unspecified",805,0.00157793389336262,0.453883365098359,0.469287728269642
"Working out, unspecified",810,0.00170902886640092,0.491592059841778,0.462784971644899
"Working out, unspecified",815,0.00153967871853185,0.44287948999456,0.453452126233694
"Working out, unspecified",820,0.0014805964655457,0.425884828864745,0.426702578388092
"Working out, unspecified",825,0.00143004297647817,0.411343416304972,0.413995069575277
"Working out, unspecified",830,0.00140714505197018,0.404756963556116,0.408239703622967
"Working out, unspecified",835,0.00142057055776945,0.408618731007812,0.42328871158642
"Working out, unspecified",840,0.00158699743804036,0.456490440195332,0.428487679320968
"Working out, unspecified",845,0.00146136797373599,0.42035386675976,0.429456708888423
"Working out, unspecified",850,0.00143067710528189,0.411525819710177,0.416872231862752
"Working out, unspecified",855,0.00145574693831289,0.41873700911832,0.421882495493911
"Working out, unspecified",860,0.00151362279561015,0.435384657653235,0.425048717354283
"Working out, unspecified",865,0.00146369939143444,0.421024485291295,0.436091952890972
"Working out, unspecified",870,0.00157092297461873,0.451866715728386,0.436798108833001
"Working out, unspecified",875,0.00152098768809537,0.437503125479321,0.437112075811344
"Working out, unspecified",880,0.00146697392741407,0.421966386226323,0.431672540903861
"Working out, unspecified",885,0.00151419104420669,0.435548111005938,0.422617575798984
"Working out, unspecified",890,0.0014265484283148,0.410338230164692,0.404436578609788
"Working out, unspecified",895,0.00127735421085707,0.367423394658734,0.397401146594622
"Working out, unspecified",900,0.00144081461657243,0.414441814960439,0.381260456800613
"Working out, unspecified",905,0.001258208210673,0.361916160782668,0.380838582911333
"Working out, unspecified",910,0.00127295425377684,0.366157772990892,0.370771254574381
"Working out, unspecified",915,0.00133581685842561,0.384239829949583,0.377959056330749
"Working out, unspecified",920,0.00133317378695726,0.383479566051774,0.384812081608896
"Working out, unspecified",925,0.0013444282602506,0.386716848825331,0.399969193893339
"Working out, unspecified",930,0.00149389879998747,0.429711166802913,0.405550390357109
"Working out, unspecified",935,0.00139138318441197,0.400223155443083,0.415998226136859
"Working out, unspecified",940,0.0014533945418343,0.418060356164581,0.412182151249726
"Working out, unspecified",945,0.00145409883572102,0.418262942141514,0.421135228788564
"Working out, unspecified",950,0.00148475980218275,0.427082388059596,0.423334180145305
"Working out, unspecified",955,0.00147632862672793,0.424657210234805,0.455650125633611
"Working out, unspecified",960,0.00179113977797502,0.515210778606432,0.480709282305417
"Working out, unspecified",965,0.00174611566379023,0.502259858075015,0.512967346506712
"Working out, unspecified",970,0.00181276589289515,0.521431402838689,0.519401418685966
"Working out, unspecified",975,0.00185824428991359,0.534512995144195,0.528860896348184
"Working out, unspecified",980,0.00184477380967856,0.530638291061667,0.527987915794914
"Working out, unspecified",985,0.00180366109389275,0.518812461178878,0.53845018864978
"Working out, unspecified",990,0.00196736114377136,0.565899813708795,0.542183985907894
"Working out, unspecified",995,0.00188371565485883,0.541839682836007,0.556625847513746
"Working out, unspecified",1000,0.00195428328891099,0.562138045996435,0.559186937435372
"Working out, unspecified",1005,0.0019940721728729,0.573583083473673,0.563484513050258
"Working out, unspecified",1010,0.00192853745761789,0.554732409680666,0.557740518869396
"Working out, unspecified",1015,0.00189437598365453,0.54490606345385,0.577606946260473
